ID,Date,Element,Data_Value
UPM00034519,2014-05-08,TMIN,58
UPM00034519,2007-11-21,TMIN,-49
UPM00034524,2005-04-30,TMIN,56
UPM00034519,2010-08-11,TMIN,244
UPM00034524,2005-04-06,TMIN,37
UPM00034519,2008-03-30,TMIN,8
UPM00034519,2011-01-16,TMAX,3
UPM00034519,2008-03-30,TMAX,120
UPM00034524,2014-12-26,TMAX,8
UPM00034519,2008-04-17,TMAX,144
UPM00034524,2006-08-02,TMAX,235
UPM00034524,2008-12-15,TMIN,-91
UPM00034519,2008-04-17,TMIN,78
UPM00034519,2006-12-26,TMIN,-112
UPM00034524,2007-12-18,TMIN,-80
UPM00034519,2011-11-13,TMAX,4
UPM00034519,2011-04-22,TMAX,139
UPM00034519,2006-11-02,TMAX,99
UPM00034519,2013-01-26,TMAX,-70
UPM00034519,2011-04-22,TMIN,0
UPM00034524,2005-07-11,TMAX,234
UPM00034519,2013-01-26,TMIN,-90
UPM00034524,2005-07-11,TMIN,150
UPM00034524,2007-04-24,TMIN,19
UPM00034524,2006-08-04,TMIN,209
UPM00034524,2007-04-24,TMAX,117
UPM00034519,2006-05-18,TMIN,97
UPM00034519,2013-06-20,TMIN,109
UPM00034524,2007-06-07,TMIN,91
UPM00034519,2013-06-20,TMAX,258
UPM00034519,2010-07-09,TMIN,197
UPM00034519,2010-07-09,TMAX,295
UPM00034519,2014-05-08,TMAX,156
UPM00034524,2006-01-09,TMIN,-60
UPM00034519,2006-03-27,TMIN,4
UPM00034519,2010-11-04,TMIN,36
UPM00034519,2010-11-04,TMAX,110
UPM00034519,2006-05-18,TMAX,256
UPM00034519,2006-11-03,TMIN,49
UPM00034519,2008-04-10,TMAX,194
UPM00034519,2013-07-21,TMAX,238
UPM00034519,2007-08-13,TMIN,221
UPM00034519,2008-02-14,TMIN,-115
UPM00034524,2006-08-12,TMIN,198
UPM00034519,2011-02-01,TMAX,-50
UPM00034519,2011-02-01,TMIN,-83
UPM00034519,2012-02-25,TMAX,13
UPM00034519,2007-08-13,TMAX,324
UPM00034519,2008-09-09,TMIN,149
UPM00034524,2012-09-11,TMIN,67
UPM00034524,2012-09-11,TMAX,193
UPM00034524,2012-11-13,TMAX,98
UPM00034524,2012-11-13,TMIN,-7
UPM00034524,2005-02-08,TMAX,-77
UPM00034524,2005-02-08,TMIN,-164
UPM00034519,2009-11-13,TMIN,78
UPM00034519,2009-11-13,TMAX,93
UPM00034524,2014-10-21,TMIN,79
UPM00034524,2014-10-21,TMAX,148
UPM00034519,2014-01-01,TMAX,7
UPM00034519,2012-11-09,TMAX,110
UPM00034519,2014-01-01,TMIN,-7
UPM00034519,2012-11-09,TMIN,32
UPM00034519,2010-10-02,TMAX,75
UPM00034519,2012-02-25,TMIN,-2
UPM00034519,2006-11-20,TMIN,-26
UPM00034519,2007-10-16,TMIN,10
UPM00034524,2014-11-30,TMIN,-71
UPM00034519,2013-10-25,TMAX,153
UPM00034524,2006-02-07,TMIN,-245
UPM00034519,2013-10-25,TMIN,8
UPM00034519,2009-08-01,TMIN,180
UPM00034519,2009-08-01,TMAX,290
UPM00034519,2012-07-30,TMAX,310
UPM00034524,2005-09-28,TMAX,226
UPM00034524,2005-09-28,TMIN,109
UPM00034524,2006-02-07,TMAX,-168
UPM00034519,2010-09-27,TMAX,255
UPM00034519,2005-05-07,TMIN,107
UPM00034524,2005-12-16,TMIN,-32
UPM00034524,2014-08-23,TMAX,225
UPM00034524,2006-05-19,TMIN,111
UPM00034524,2005-05-10,TMAX,183
UPM00034524,2005-12-16,TMAX,-3
UPM00034519,2010-10-02,TMIN,46
UPM00034519,2008-09-09,TMAX,295
UPM00034519,2010-09-27,TMIN,150
UPM00034519,2012-12-30,TMIN,-68
UPM00034519,2012-12-30,TMAX,-12
UPM00034519,2005-09-30,TMIN,140
UPM00034519,2005-09-30,TMAX,240
UPM00034524,2014-11-30,TMAX,-54
UPM00034519,2005-11-27,TMAX,61
UPM00034519,2009-07-10,TMIN,179
UPM00034519,2009-04-27,TMIN,56
UPM00034519,2013-11-09,TMAX,157
UPM00034519,2007-01-09,TMIN,5
UPM00034524,2006-11-08,TMIN,-43
UPM00034524,2005-05-10,TMIN,54
UPM00034524,2008-12-05,TMIN,17
UPM00034524,2006-03-22,TMAX,41
UPM00034519,2011-04-18,TMIN,59
UPM00034519,2011-04-18,TMAX,154
UPM00034524,2012-11-19,TMIN,-46
UPM00034524,2012-11-19,TMAX,49
UPM00034519,2011-09-27,TMAX,210
UPM00034519,2011-09-27,TMIN,54
UPM00034519,2005-11-17,TMIN,-2
UPM00034519,2011-11-24,TMIN,-130
UPM00034519,2013-06-21,TMAX,260
UPM00034519,2007-05-14,TMIN,89
UPM00034519,2007-03-24,TMIN,14
UPM00034524,2005-10-11,TMIN,68
UPM00034524,2005-10-11,TMAX,152
UPM00034524,2006-07-02,TMAX,177
UPM00034519,2010-05-22,TMAX,161
UPM00034519,2010-05-22,TMIN,114
UPM00034519,2011-11-24,TMAX,-38
UPM00034519,2012-09-18,TMIN,86
UPM00034519,2012-09-18,TMAX,240
UPM00034519,2005-11-09,TMAX,115
UPM00034519,2005-11-09,TMIN,-12
UPM00034519,2009-07-10,TMAX,302
UPM00034519,2009-04-27,TMAX,235
UPM00034519,2011-02-16,TMIN,-221
UPM00034519,2011-02-16,TMAX,-142
UPM00034524,2005-10-13,TMIN,87
UPM00034524,2005-10-13,TMAX,170
UPM00034524,2012-11-30,TMIN,83
UPM00034519,2012-03-13,TMAX,24
UPM00034519,2012-03-13,TMIN,-105
UPM00034524,2012-11-30,TMAX,133
UPM00034519,2013-12-09,TMIN,-40
UPM00034524,2006-01-24,TMIN,-277
UPM00034519,2009-07-15,TMIN,197
UPM00034519,2005-02-04,TMIN,-126
UPM00034519,2008-03-20,TMIN,-20
UPM00034519,2012-03-20,TMIN,20
UPM00034519,2012-03-20,TMAX,99
UPM00034524,2014-09-04,TMIN,133
UPM00034524,2008-06-25,TMIN,143
UPM00034524,2005-06-12,TMIN,162
UPM00034524,2005-06-12,TMAX,255
UPM00034524,2008-07-08,TMIN,150
UPM00034524,2008-07-08,TMAX,273
UPM00034524,2012-09-29,TMAX,224
UPM00034519,2009-07-15,TMAX,330
UPM00034519,2008-04-10,TMIN,49
UPM00034519,2007-01-04,TMAX,44
UPM00034519,2012-06-27,TMAX,259
UPM00034519,2013-05-01,TMIN,134
UPM00034519,2013-05-01,TMAX,278
UPM00034519,2010-11-24,TMIN,44
UPM00034519,2006-09-02,TMIN,168
UPM00034519,2013-08-17,TMIN,180
UPM00034519,2005-11-25,TMAX,6
UPM00034519,2005-11-22,TMIN,-14
UPM00034524,2007-11-27,TMIN,35
UPM00034519,2010-08-24,TMIN,165
UPM00034519,2013-08-17,TMAX,308
UPM00034519,2008-07-02,TMAX,234
UPM00034519,2006-02-24,TMIN,-1
UPM00034519,2010-03-24,TMAX,129
UPM00034519,2006-02-03,TMIN,-12
UPM00034519,2010-03-24,TMIN,-22
UPM00034519,2006-02-03,TMAX,0
UPM00034524,2014-09-21,TMAX,181
UPM00034524,2014-09-21,TMIN,51
UPM00034524,2013-01-01,TMAX,8
UPM00034524,2013-01-01,TMIN,-38
UPM00034519,2012-04-08,TMIN,74
UPM00034519,2012-04-08,TMAX,161
UPM00034519,2011-08-25,TMIN,130
UPM00034524,2006-11-11,TMIN,-3
UPM00034519,2011-08-25,TMAX,248
UPM00034519,2010-08-24,TMAX,326
UPM00034524,2009-01-07,TMAX,-105
UPM00034519,2013-02-26,TMAX,46
UPM00034519,2013-02-26,TMIN,-76
UPM00034519,2012-08-06,TMAX,415
UPM00034519,2008-11-19,TMAX,32
UPM00034519,2012-08-06,TMIN,194
UPM00034524,2008-07-27,TMIN,167
UPM00034524,2005-08-01,TMAX,305
UPM00034524,2005-08-01,TMIN,196
UPM00034519,2012-06-06,TMIN,183
UPM00034519,2008-11-19,TMIN,-50
UPM00034519,2012-06-06,TMAX,282
UPM00034524,2014-07-21,TMIN,179
UPM00034524,2014-07-21,TMAX,284
UPM00034524,2008-06-27,TMIN,164
UPM00034524,2005-03-20,TMIN,-111
UPM00034524,2005-03-20,TMAX,-50
UPM00034519,2005-01-29,TMIN,-38
UPM00034519,2006-09-18,TMIN,49
UPM00034519,2010-11-24,TMAX,120
UPM00034519,2010-01-25,TMIN,-260
UPM00034519,2008-07-18,TMAX,256
UPM00034519,2010-01-25,TMAX,-184
UPM00034519,2008-07-18,TMIN,183
UPM00034524,2009-01-07,TMIN,-179
UPM00034524,2006-01-08,TMAX,-59
UPM00034519,2008-12-29,TMIN,-170
UPM00034519,2014-04-03,TMAX,82
UPM00034524,2006-07-07,TMAX,262
UPM00034519,2012-02-14,TMAX,2
UPM00034519,2010-05-07,TMIN,150
UPM00034519,2011-01-17,TMIN,-113
UPM00034519,2012-02-14,TMIN,-102
UPM00034519,2006-11-01,TMIN,35
UPM00034524,2007-05-08,TMIN,74
UPM00034524,2006-02-22,TMIN,-56
UPM00034524,2014-11-09,TMAX,114
UPM00034519,2007-01-17,TMIN,16
UPM00034524,2005-03-28,TMAX,64
UPM00034524,2005-03-28,TMIN,2
UPM00034519,2007-01-26,TMIN,55
UPM00034519,2010-05-06,TMIN,119
UPM00034519,2010-05-06,TMAX,264
UPM00034524,2005-05-22,TMIN,184
UPM00034519,2010-04-10,TMAX,125
UPM00034519,2010-04-10,TMIN,41
UPM00034519,2006-09-12,TMIN,70
UPM00034519,2005-09-10,TMIN,121
UPM00034519,2005-11-13,TMAX,20
UPM00034519,2006-09-12,TMAX,212
UPM00034524,2005-05-22,TMAX,297
UPM00034524,2006-07-07,TMIN,154
UPM00034519,2012-12-17,TMAX,-115
UPM00034519,2012-12-17,TMIN,-166
UPM00034524,2006-12-25,TMAX,5
UPM00034519,2011-01-17,TMAX,-81
UPM00034519,2014-04-03,TMIN,-50
UPM00034519,2005-02-07,TMIN,-201
UPM00034519,2005-01-18,TMIN,-20
UPM00034519,2005-02-07,TMAX,-94
UPM00034519,2005-01-18,TMAX,18
UPM00034524,2007-04-03,TMIN,50
UPM00034524,2005-12-27,TMIN,-21
UPM00034519,2010-08-02,TMAX,371
UPM00034519,2010-10-12,TMAX,105
UPM00034519,2010-10-12,TMIN,45
UPM00034519,2005-11-13,TMIN,7
UPM00034524,2005-12-27,TMAX,2
UPM00034519,2014-03-13,TMAX,120
UPM00034524,2006-03-03,TMIN,-68
UPM00034524,2006-06-19,TMIN,126
UPM00034519,2010-03-22,TMAX,133
UPM00034524,2006-06-19,TMAX,287
UPM00034519,2010-07-26,TMIN,182
UPM00034519,2012-06-17,TMIN,132
UPM00034519,2012-06-17,TMAX,238
UPM00034519,2010-05-07,TMAX,275
UPM00034519,2010-07-26,TMAX,329
UPM00034519,2006-11-01,TMAX,79
UPM00034519,2014-03-13,TMIN,-26
UPM00034524,2007-05-07,TMIN,51
UPM00034519,2014-03-21,TMAX,65
UPM00034519,2006-05-21,TMAX,246
UPM00034524,2005-03-08,TMAX,28
UPM00034519,2006-06-17,TMIN,138
UPM00034519,2006-10-19,TMIN,39
UPM00034524,2005-03-01,TMIN,-126
UPM00034519,2014-01-10,TMIN,5
UPM00034524,2005-03-01,TMAX,-71
UPM00034519,2005-12-21,TMIN,-89
UPM00034519,2005-12-28,TMIN,7
UPM00034519,2011-07-15,TMIN,191
UPM00034524,2005-05-28,TMAX,283
UPM00034519,2012-09-17,TMIN,84
UPM00034519,2005-01-13,TMIN,22
UPM00034524,2005-01-08,TMAX,20
UPM00034519,2008-07-08,TMIN,152
UPM00034519,2008-07-08,TMAX,288
UPM00034519,2005-12-28,TMAX,27
UPM00034519,2011-02-23,TMAX,-85
UPM00034519,2009-01-21,TMIN,-3
UPM00034524,2008-12-03,TMIN,14
UPM00034519,2009-07-28,TMIN,129
UPM00034519,2005-09-14,TMIN,141
UPM00034519,2005-12-07,TMAX,67
UPM00034519,2014-01-15,TMAX,10
UPM00034519,2014-01-15,TMIN,-78
UPM00034524,2008-03-25,TMAX,188
UPM00034524,2014-07-30,TMAX,305
UPM00034519,2014-03-31,TMAX,142
UPM00034519,2010-03-28,TMIN,-4
UPM00034519,2005-12-29,TMIN,-9
UPM00034524,2007-03-06,TMIN,9
UPM00034519,2013-09-02,TMAX,272
UPM00034524,2005-03-08,TMIN,-10
UPM00034519,2009-02-24,TMIN,-91
UPM00034519,2005-12-29,TMAX,10
UPM00034519,2009-07-28,TMAX,260
UPM00034519,2010-03-28,TMAX,71
UPM00034519,2014-03-31,TMIN,-18
UPM00034519,2011-02-26,TMAX,-81
UPM00034524,2008-03-30,TMAX,127
UPM00034524,2006-06-15,TMIN,144
UPM00034524,2007-08-11,TMIN,146
UPM00034519,2012-09-08,TMAX,192
UPM00034524,2007-07-20,TMAX,356
UPM00034519,2012-09-08,TMIN,90
UPM00034519,2013-08-10,TMIN,170
UPM00034519,2011-09-01,TMIN,187
UPM00034524,2014-08-03,TMIN,196
UPM00034519,2008-12-10,TMIN,-18
UPM00034519,2011-05-28,TMIN,100
UPM00034524,2007-02-03,TMIN,-166
UPM00034519,2011-02-26,TMIN,-113
UPM00034524,2007-02-07,TMIN,-22
UPM00034524,2006-11-29,TMIN,25
UPM00034524,2005-10-04,TMAX,208
UPM00034524,2006-11-29,TMAX,38
UPM00034519,2006-01-22,TMAX,-213
UPM00034524,2005-06-06,TMIN,121
UPM00034524,2006-06-15,TMAX,214
UPM00034524,2006-09-30,TMIN,151
UPM00034519,2006-01-22,TMIN,-263
UPM00034524,2005-06-06,TMAX,237
UPM00034524,2005-05-28,TMIN,140
UPM00034524,2007-03-10,TMIN,-7
UPM00034519,2011-08-06,TMAX,246
UPM00034519,2011-08-06,TMIN,114
UPM00034519,2005-06-27,TMIN,164
UPM00034519,2009-10-20,TMAX,223
UPM00034519,2008-01-31,TMIN,-81
UPM00034524,2008-03-30,TMIN,-10
UPM00034519,2013-07-18,TMAX,277
UPM00034519,2008-11-23,TMIN,24
UPM00034519,2009-10-20,TMIN,132
UPM00034519,2012-09-17,TMAX,217
UPM00034524,2014-12-11,TMIN,-25
UPM00034519,2011-09-01,TMAX,275
UPM00034524,2014-12-11,TMAX,24
UPM00034519,2013-08-10,TMAX,306
UPM00034519,2011-07-15,TMAX,325
UPM00034524,2007-04-20,TMIN,35
UPM00034519,2013-02-07,TMIN,-13
UPM00034519,2010-12-05,TMAX,59
UPM00034519,2005-02-16,TMIN,0
UPM00034524,2008-04-04,TMIN,55
UPM00034519,2010-08-20,TMAX,249
UPM00034519,2005-05-16,TMIN,85
UPM00034519,2013-07-03,TMAX,280
UPM00034519,2005-01-28,TMAX,-15
UPM00034524,2008-02-28,TMIN,10
UPM00034519,2009-04-20,TMAX,132
UPM00034519,2005-05-16,TMAX,212
UPM00034524,2005-06-09,TMIN,146
UPM00034519,2011-11-27,TMAX,25
UPM00034524,2007-01-10,TMIN,-8
UPM00034519,2005-06-21,TMIN,107
UPM00034519,2011-11-26,TMIN,-63
UPM00034524,2005-12-14,TMIN,-38
UPM00034519,2005-01-28,TMIN,-52
UPM00034524,2008-02-01,TMIN,-73
UPM00034524,2005-12-14,TMAX,-1
UPM00034519,2013-03-26,TMIN,-95
UPM00034519,2006-07-18,TMAX,208
UPM00034519,2006-07-18,TMIN,158
UPM00034519,2014-05-09,TMIN,76
UPM00034519,2014-04-01,TMAX,63
UPM00034519,2007-01-19,TMIN,17
UPM00034519,2011-02-12,TMAX,15
UPM00034524,2006-01-19,TMAX,-173
UPM00034519,2008-10-31,TMIN,70
UPM00034519,2005-03-27,TMAX,104
UPM00034524,2008-01-23,TMIN,8
UPM00034519,2007-01-19,TMAX,88
UPM00034519,2014-05-09,TMAX,212
UPM00034519,2005-10-16,TMAX,141
UPM00034524,2007-11-30,TMIN,-49
UPM00034519,2010-06-12,TMAX,333
UPM00034519,2005-07-05,TMIN,143
UPM00034519,2005-03-27,TMIN,11
UPM00034524,2008-02-29,TMIN,-12
UPM00034519,2012-03-03,TMAX,-10
UPM00034524,2007-05-21,TMIN,143
UPM00034519,2006-01-04,TMIN,-54
UPM00034524,2005-10-31,TMAX,73
UPM00034524,2005-10-31,TMIN,-35
UPM00034519,2009-11-09,TMIN,27
UPM00034519,2009-12-08,TMIN,-32
UPM00034519,2005-07-19,TMIN,157
UPM00034519,2009-12-08,TMAX,-16
UPM00034519,2013-07-15,TMAX,290
UPM00034519,2005-06-15,TMIN,105
UPM00034524,2007-06-14,TMIN,163
UPM00034524,2005-04-29,TMIN,65
UPM00034524,2015-01-14,TMAX,29
UPM00034524,2008-01-14,TMIN,-79
UPM00034519,2005-09-14,TMAX,288
UPM00034519,2012-02-06,TMAX,-97
UPM00034524,2007-04-20,TMAX,157
UPM00034519,2013-07-15,TMIN,150
UPM00034519,2009-11-09,TMAX,53
UPM00034524,2006-03-01,TMIN,-98
UPM00034524,2005-07-10,TMAX,259
UPM00034519,2012-03-07,TMIN,-106
UPM00034519,2010-08-07,TMIN,220
UPM00034519,2012-03-07,TMAX,-48
UPM00034519,2010-03-07,TMIN,-39
UPM00034519,2005-12-07,TMIN,8
UPM00034524,2007-05-21,TMAX,303
UPM00034519,2010-08-07,TMAX,390
UPM00034524,2006-09-26,TMIN,113
UPM00034519,2010-03-07,TMAX,-22
UPM00034519,2011-11-27,TMIN,-14
UPM00034519,2006-01-04,TMAX,-11
UPM00034519,2005-06-21,TMAX,177
UPM00034524,2009-04-25,TMAX,163
UPM00034524,2009-04-25,TMIN,41
UPM00034524,2005-07-10,TMIN,172
UPM00034524,2015-01-14,TMIN,-26
UPM00034524,2006-07-15,TMIN,165
UPM00034519,2006-10-07,TMIN,130
UPM00034519,2005-02-10,TMAX,-63
UPM00034519,2005-11-24,TMIN,-26
UPM00034524,2005-10-04,TMIN,82
UPM00034519,2005-08-22,TMIN,113
UPM00034524,2006-08-18,TMIN,160
UPM00034519,2010-05-13,TMAX,229
UPM00034524,2006-08-20,TMAX,337
UPM00034519,2005-08-19,TMIN,197
UPM00034519,2007-04-17,TMIN,-5
UPM00034519,2006-11-15,TMIN,-13
UPM00034524,2006-07-29,TMIN,79
UPM00034524,2009-06-02,TMIN,153
UPM00034519,2008-05-13,TMIN,95
UPM00034524,2006-01-20,TMIN,-174
UPM00034524,2006-01-20,TMAX,-104
UPM00034519,2011-01-15,TMAX,3
UPM00034524,2014-11-03,TMIN,-79
UPM00034519,2012-12-20,TMAX,-106
UPM00034524,2008-12-14,TMAX,50
UPM00034519,2007-04-17,TMAX,122
UPM00034519,2012-12-20,TMIN,-118
UPM00034524,2009-03-24,TMIN,-4
UPM00034519,2010-05-13,TMIN,140
UPM00034524,2005-12-15,TMAX,-24
UPM00034519,2014-05-12,TMIN,130
UPM00034519,2014-05-12,TMAX,208
UPM00034519,2012-09-22,TMIN,151
UPM00034519,2011-03-18,TMAX,-2
UPM00034519,2009-12-02,TMAX,90
UPM00034524,2006-11-16,TMAX,85
UPM00034519,2012-07-05,TMAX,299
UPM00034519,2006-01-30,TMIN,-68
UPM00034519,2006-01-28,TMIN,-161
UPM00034519,2011-02-11,TMAX,62
UPM00034524,2014-12-07,TMIN,-89
UPM00034524,2009-06-02,TMAX,262
UPM00034519,2011-03-18,TMIN,-50
UPM00034519,2011-02-11,TMIN,-114
UPM00034519,2012-07-05,TMIN,167
UPM00034524,2006-11-16,TMIN,5
UPM00034524,2005-12-15,TMIN,-47
UPM00034519,2011-11-22,TMIN,-35
UPM00034524,2005-09-13,TMAX,274
UPM00034519,2005-03-09,TMAX,13
UPM00034519,2012-01-20,TMAX,-66
UPM00034519,2012-06-29,TMIN,118
UPM00034519,2012-01-20,TMIN,-128
UPM00034519,2011-07-31,TMAX,305
UPM00034519,2013-03-11,TMAX,101
UPM00034524,2005-05-29,TMIN,171
UPM00034519,2005-03-23,TMAX,18
UPM00034519,2011-11-22,TMAX,23
UPM00034524,2005-01-08,TMIN,-8
UPM00034519,2006-03-23,TMIN,25
UPM00034519,2008-08-14,TMAX,344
UPM00034519,2013-12-21,TMAX,30
UPM00034519,2006-03-23,TMAX,118
UPM00034519,2006-12-17,TMAX,69
UPM00034519,2014-03-05,TMAX,90
UPM00034524,2006-08-18,TMAX,318
UPM00034524,2014-11-03,TMAX,8
UPM00034519,2006-12-19,TMAX,32
UPM00034519,2012-08-15,TMAX,274
UPM00034524,2006-09-20,TMAX,229
UPM00034519,2006-01-31,TMAX,-14
UPM00034524,2005-09-13,TMIN,143
UPM00034524,2015-01-08,TMIN,-274
UPM00034519,2011-02-23,TMIN,-145
UPM00034519,2008-03-31,TMIN,41
UPM00034519,2009-03-04,TMIN,-74
UPM00034519,2005-03-09,TMIN,-44
UPM00034524,2005-03-10,TMAX,-20
UPM00034524,2007-12-24,TMIN,-17
UPM00034524,2007-04-29,TMAX,151
UPM00034524,2006-12-13,TMIN,-15
UPM00034519,2012-06-29,TMAX,248
UPM00034519,2012-09-22,TMAX,250
UPM00034524,2005-03-10,TMIN,-96
UPM00034519,2012-08-15,TMIN,149
UPM00034519,2013-02-21,TMAX,12
UPM00034524,2014-08-19,TMAX,216
UPM00034519,2011-10-14,TMAX,113
UPM00034524,2014-08-19,TMIN,139
UPM00034519,2008-01-08,TMIN,-130
UPM00034519,2009-11-26,TMAX,57
UPM00034519,2010-11-01,TMIN,1
UPM00034524,2006-08-07,TMAX,369
UPM00034519,2006-04-11,TMAX,124
UPM00034519,2012-01-08,TMAX,30
UPM00034519,2005-04-18,TMAX,209
UPM00034519,2011-06-28,TMAX,203
UPM00034524,2007-03-17,TMIN,2
UPM00034519,2007-02-15,TMIN,6
UPM00034519,2013-09-02,TMIN,124
UPM00034519,2007-02-15,TMAX,13
UPM00034524,2006-08-07,TMIN,222
UPM00034524,2005-02-23,TMIN,-57
UPM00034519,2010-11-01,TMAX,118
UPM00034519,2009-04-30,TMIN,71
UPM00034524,2005-02-23,TMAX,-26
UPM00034519,2007-05-24,TMIN,166
UPM00034519,2011-06-28,TMIN,147
UPM00034519,2010-02-10,TMAX,-42
UPM00034524,2007-04-30,TMIN,40
UPM00034519,2006-03-15,TMIN,-3
UPM00034519,2006-03-15,TMAX,31
UPM00034524,2006-10-27,TMIN,78
UPM00034524,2014-11-05,TMAX,88
UPM00034524,2014-11-05,TMIN,-27
UPM00034524,2007-03-02,TMAX,58
UPM00034524,2006-01-22,TMIN,-266
UPM00034524,2007-03-02,TMIN,-30
UPM00034519,2010-07-24,TMAX,319
UPM00034519,2010-07-24,TMIN,190
UPM00034524,2005-04-09,TMIN,24
UPM00034524,2005-04-09,TMAX,193
UPM00034519,2014-02-17,TMIN,7
UPM00034519,2008-10-05,TMAX,216
UPM00034524,2014-08-03,TMAX,324
UPM00034519,2014-02-17,TMAX,42
UPM00034524,2006-01-22,TMAX,-241
UPM00034519,2007-03-19,TMIN,-36
UPM00034519,2013-10-04,TMAX,21
UPM00034519,2009-08-10,TMIN,81
UPM00034519,2011-03-20,TMAX,70
UPM00034519,2012-06-12,TMIN,200
UPM00034519,2007-01-13,TMIN,46
UPM00034519,2010-03-18,TMAX,-6
UPM00034519,2011-04-17,TMAX,114
UPM00034519,2006-02-13,TMIN,-170
UPM00034519,2012-06-12,TMAX,331
UPM00034519,2006-02-13,TMAX,-89
UPM00034524,2005-07-23,TMAX,277
UPM00034519,2012-02-09,TMIN,-220
UPM00034519,2012-02-09,TMAX,-144
UPM00034519,2005-05-15,TMAX,209
UPM00034524,2005-07-23,TMIN,188
UPM00034519,2011-01-15,TMIN,-22
UPM00034519,2010-12-03,TMIN,-68
UPM00034519,2011-08-03,TMAX,249
UPM00034519,2011-05-19,TMIN,134
UPM00034519,2009-08-10,TMAX,171
UPM00034519,2011-05-19,TMAX,259
UPM00034519,2011-04-27,TMAX,230
UPM00034519,2005-05-15,TMIN,61
UPM00034519,2013-10-04,TMIN,10
UPM00034524,2006-09-03,TMAX,243
UPM00034519,2007-05-24,TMAX,335
UPM00034519,2011-04-27,TMIN,110
UPM00034524,2005-01-12,TMAX,70
UPM00034519,2007-01-16,TMIN,-2
UPM00034519,2006-04-11,TMIN,103
UPM00034524,2014-11-27,TMIN,-75
UPM00034524,2006-10-27,TMAX,99
UPM00034519,2007-01-16,TMAX,32
UPM00034519,2011-08-01,TMAX,281
UPM00034519,2011-04-17,TMIN,34
UPM00034519,2011-08-01,TMIN,182
UPM00034519,2010-03-18,TMIN,-61
UPM00034519,2011-03-20,TMIN,-36
UPM00034519,2011-05-28,TMAX,251
UPM00034519,2011-10-27,TMAX,55
UPM00034524,2007-12-04,TMAX,2
UPM00034519,2011-02-12,TMIN,-83
UPM00034524,2006-06-01,TMAX,276
UPM00034524,2005-05-09,TMAX,185
UPM00034524,2006-06-01,TMIN,187
UPM00034519,2012-02-07,TMAX,-147
UPM00034519,2005-05-26,TMAX,294
UPM00034519,2006-08-03,TMAX,295
UPM00034519,2011-11-19,TMIN,-29
UPM00034519,2006-10-05,TMAX,263
UPM00034519,2009-02-12,TMAX,35
UPM00034519,2006-08-03,TMIN,164
UPM00034524,2014-11-11,TMAX,77
UPM00034519,2005-12-15,TMIN,-33
UPM00034519,2008-08-07,TMAX,236
UPM00034519,2010-12-12,TMIN,-44
UPM00034524,2008-03-23,TMIN,20
UPM00034519,2009-02-12,TMIN,1
UPM00034519,2010-12-12,TMAX,13
UPM00034524,2009-04-02,TMAX,101
UPM00034519,2006-10-05,TMIN,143
UPM00034519,2012-08-27,TMAX,328
UPM00034519,2008-01-11,TMAX,-75
UPM00034519,2007-11-18,TMAX,17
UPM00034524,2005-01-12,TMIN,22
UPM00034519,2005-12-15,TMAX,-15
UPM00034519,2011-03-25,TMIN,-17
UPM00034519,2009-09-03,TMAX,200
UPM00034519,2006-05-08,TMIN,102
UPM00034519,2012-08-27,TMIN,199
UPM00034524,2005-11-11,TMIN,1
UPM00034524,2005-11-11,TMAX,34
UPM00034519,2011-05-18,TMIN,137
UPM00034519,2011-06-20,TMIN,177
UPM00034519,2011-05-18,TMAX,261
UPM00034519,2005-05-26,TMIN,154
UPM00034519,2011-06-20,TMAX,280
UPM00034519,2006-05-07,TMAX,208
UPM00034519,2009-02-16,TMAX,40
UPM00034524,2007-11-26,TMIN,20
UPM00034519,2005-03-11,TMAX,-6
UPM00034524,2012-12-27,TMIN,-8
UPM00034524,2005-06-21,TMAX,171
UPM00034519,2010-06-13,TMAX,343
UPM00034524,2007-02-27,TMIN,-152
UPM00034524,2009-01-11,TMAX,-128
UPM00034519,2005-12-13,TMIN,-16
UPM00034519,2010-06-13,TMIN,213
UPM00034524,2008-03-18,TMIN,59
UPM00034524,2006-12-21,TMAX,-52
UPM00034524,2008-03-23,TMAX,112
UPM00034524,2005-10-15,TMAX,138
UPM00034524,2005-05-23,TMAX,301
UPM00034524,2005-10-15,TMIN,98
UPM00034519,2007-02-24,TMIN,-196
UPM00034524,2009-06-07,TMAX,268
UPM00034519,2006-12-08,TMAX,9
UPM00034519,2007-10-30,TMIN,73
UPM00034519,2005-03-26,TMIN,-2
UPM00034519,2005-03-11,TMIN,-111
UPM00034519,2011-08-23,TMAX,238
UPM00034524,2005-08-07,TMIN,186
UPM00034519,2014-01-12,TMAX,56
UPM00034524,2007-01-06,TMIN,-31
UPM00034519,2014-01-12,TMIN,2
UPM00034524,2012-12-27,TMAX,26
UPM00034524,2009-02-12,TMAX,11
UPM00034524,2005-11-08,TMAX,96
UPM00034519,2011-01-07,TMIN,-72
UPM00034519,2005-12-13,TMAX,14
UPM00034524,2005-08-07,TMAX,309
UPM00034524,2005-09-29,TMAX,206
UPM00034524,2007-10-22,TMIN,57
UPM00034524,2005-05-23,TMIN,186
UPM00034524,2006-12-21,TMIN,-91
UPM00034524,2005-09-29,TMIN,99
UPM00034519,2011-08-23,TMIN,119
UPM00034524,2005-06-21,TMIN,103
